IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,2,0,737688,2020-03-29T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,2,0,737689,2020-03-30T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,3,0,737690,2020-03-31T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,9,0,737691,2020-04-01T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,2,0,737692,2020-04-02T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,3,0,737693,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,3,0,737694,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A35-A59,W,6,0,737695,2020-04-04T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,2,0,737696,2020-03-11T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,2,0,737697,2020-03-20T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,5,0,737698,2020-03-24T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,1,0,737699,2020-03-25T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,2,0,737700,2020-03-26T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,4,0,737701,2020-03-27T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,1,0,737702,2020-03-28T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,1,0,737703,2020-03-29T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,2,0,737704,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,2,0,737705,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,M,1,0,737706,2020-04-04T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,unbekannt,1,0,737707,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737708,2020-03-06T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737709,2020-03-10T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737710,2020-03-11T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,3,0,737711,2020-03-17T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737712,2020-03-18T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,2,0,737713,2020-03-22T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,2,0,737714,2020-03-23T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,2,0,737715,2020-03-24T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737716,2020-03-25T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737717,2020-03-26T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,2,0,737718,2020-03-27T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,2,0,737719,2020-03-28T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737720,2020-03-29T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,2,0,737721,2020-03-30T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737722,2020-03-31T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737723,2020-03-31T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737724,2020-04-02T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,5,0,737725,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A60-A79,W,1,0,737726,2020-04-04T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737727,2020-03-21T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737728,2020-03-22T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737729,2020-03-23T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737730,2020-03-24T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737731,2020-03-26T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737732,2020-03-27T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,2,0,737733,2020-03-28T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737734,2020-03-30T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,1,0,737735,2020-03-31T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,3,0,737736,2020-04-02T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,6,0,737737,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,M,2,0,737738,2020-04-04T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,2,2,737739,2020-03-25T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,0
1,Schleswig-Holstein,LK Pinneberg,A80+,W,1,0,737740,2020-03-26T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,2,0,737741,2020-03-27T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,1,1,737742,2020-03-27T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,0
1,Schleswig-Holstein,LK Pinneberg,A80+,W,2,0,737743,2020-03-28T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,1,0,737744,2020-03-31T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,4,0,737745,2020-04-01T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,1,0,737746,2020-04-01T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,2,0,737747,2020-04-02T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,5,0,737748,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,1,0,737749,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,A80+,W,2,0,737750,2020-04-04T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,unbekannt,M,1,0,737751,2020-03-24T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,unbekannt,M,1,0,737752,2020-03-29T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,unbekannt,M,1,0,737753,2020-04-04T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Pinneberg,unbekannt,W,1,0,737754,2020-03-27T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,unbekannt,W,1,0,737755,2020-03-31T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Pinneberg,unbekannt,W,-1,0,737756,2020-04-01T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",-1,-9
1,Schleswig-Holstein,LK Pinneberg,unbekannt,W,1,0,737757,2020-04-03T00:00:00.000Z,01056,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A05-A14,M,1,0,737758,2020-03-27T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,M,1,0,737759,2020-03-21T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,M,2,0,737760,2020-03-24T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,M,1,0,737761,2020-03-25T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,M,1,0,737762,2020-03-26T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,M,1,0,737763,2020-03-27T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,M,2,0,737764,2020-04-01T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737765,2020-03-21T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737766,2020-03-23T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737767,2020-03-25T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737768,2020-03-26T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737769,2020-03-30T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737770,2020-03-31T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737771,2020-04-01T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A15-A34,W,1,0,737772,2020-04-02T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,2,0,737773,2020-03-09T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737774,2020-03-14T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737775,2020-03-16T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737776,2020-03-20T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737777,2020-03-21T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737778,2020-03-22T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737779,2020-03-23T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,2,0,737780,2020-03-24T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737781,2020-03-25T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,2,0,737782,2020-03-26T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,1,0,737783,2020-03-30T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,2,0,737784,2020-04-02T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,M,2,0,737785,2020-04-03T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737786,2020-03-14T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737787,2020-03-17T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737788,2020-03-19T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737789,2020-03-23T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737790,2020-03-24T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737791,2020-03-25T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,2,0,737792,2020-03-26T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,2,0,737793,2020-03-27T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,2,0,737794,2020-03-28T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737795,2020-03-30T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A35-A59,W,1,0,737796,2020-03-31T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,1,0,737797,2020-03-14T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,1,0,737798,2020-03-18T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,1,1,737799,2020-03-18T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,0
1,Schleswig-Holstein,LK Plön,A60-A79,M,1,0,737800,2020-03-22T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,2,0,737801,2020-03-24T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,2,0,737802,2020-03-25T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,1,0,737803,2020-03-26T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,1,0,737804,2020-03-28T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,2,0,737805,2020-04-01T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,M,1,0,737806,2020-04-02T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,W,1,0,737807,2020-03-16T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,W,2,0,737808,2020-03-22T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,W,1,0,737809,2020-03-23T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A60-A79,W,1,0,737810,2020-04-03T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A80+,M,1,1,737811,2020-03-23T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,0
1,Schleswig-Holstein,LK Plön,A80+,M,1,0,737812,2020-03-25T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A80+,M,1,0,737813,2020-04-02T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A80+,W,1,0,737814,2020-03-28T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A80+,W,1,0,737815,2020-04-01T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Plön,A80+,W,1,0,737816,2020-04-04T00:00:00.000Z,01057,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A00-A04,W,1,0,737817,2020-03-24T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A05-A14,M,2,0,737818,2020-03-24T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,1,0,737819,2020-03-22T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,1,0,737820,2020-03-23T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,1,0,737821,2020-03-24T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,2,0,737822,2020-03-25T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,3,0,737823,2020-03-27T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,1,0,737824,2020-03-30T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,1,0,737825,2020-04-02T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,1,0,737826,2020-04-03T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,M,1,0,737827,2020-04-04T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,2,0,737828,2020-03-15T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,2,0,737829,2020-03-19T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,1,0,737830,2020-03-20T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,1,0,737831,2020-03-25T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,1,0,737832,2020-03-28T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,1,0,737833,2020-03-29T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,1,0,737834,2020-03-30T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,2,0,737835,2020-04-01T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,2,0,737836,2020-04-02T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,1,0,737837,2020-04-03T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A15-A34,W,1,0,737838,2020-04-04T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,1,0,737839,2020-03-11T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,1,0,737840,2020-03-13T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,2,0,737841,2020-03-15T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,2,0,737842,2020-03-17T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,2,0,737843,2020-03-18T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,1,0,737844,2020-03-20T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,2,0,737845,2020-03-22T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,3,0,737846,2020-03-23T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,3,0,737847,2020-03-24T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,2,0,737848,2020-03-25T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,2,0,737849,2020-03-26T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,2,0,737850,2020-03-27T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,1,0,737851,2020-03-28T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,3,0,737852,2020-03-30T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,4,0,737853,2020-04-01T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,4,0,737854,2020-04-03T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,M,4,0,737855,2020-04-04T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",1,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,W,1,0,737856,2020-03-11T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,W,1,0,737857,2020-03-17T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,W,1,0,737858,2020-03-18T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
1,Schleswig-Holstein,LK Rendsburg-Eckernförde,A35-A59,W,3,0,737859,2020-03-20T00:00:00.000Z,01058,"05.04.2020, 00:00 Uhr",0,-9
